"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","sigma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
30,79,20,4,5,0,1.5,10,1,9960,1.35019885606507,1.50121286302564,0.14980114393493,1.5086411171196,91
