"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","sigma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
25,96,20,4,5,0,1.5,1,1,10000,1.39547377051553,0.169554726122853,0.104526229484474,0.178784911511865,91
