"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","sigma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
30,79,20,4,5,0,1.5,1,1,9960,1.481067341751,0.125094865979193,0.0189326582490033,0.124202362867774,95
