"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","sigma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
30,79,20,4,5,0,1.5,1,9,9960,1.43613729657247,0.164275933670956,0.0638627034275283,0.166711619223318,92
