"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
30,79,20,4,5,-2,1.5,1,9960,1.44787562677133,0.128347883666289,0.0521243732286689,0.129781355114108,95
