"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
30,79,20,4,5,0,11,1,9960,11.0408192046111,0.135180285626291,0.0408192046111111,0.135494690235112,94
