"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
30,79,20,4,5,0,1,1,9960,1.01192719986164,0.1488578541276,0.0119271998616362,0.147511533682863,89
