"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
20,241,20,2,10,0,1.5,1,10000,1.51311280655378,0.26159757347632,0.0131128065537849,0.259153543437273,92
