"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
30,79,20,4,5,0,3,1,9960,2.98195864138417,0.148292660953336,0.0180413586158346,0.147135224964508,93
