"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
30,79,20,4,5,0,1.5,1,9960,1.5439119017883,0.135075814022179,0.0439119017882961,0.135653311000622,93
