"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
30,79,20,4,5,10,1.5,1,9960,1.50527190816299,0.146828413645037,0.00527190816299283,0.145387922524266,92
