"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
30,79,20,4,5,4,1.5,1,9960,1.45721415903075,0.154795476457093,0.0427858409692479,0.155078149879968,93
