"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
30,79,20,4,5,-3,1.5,1,9960,1.46523874376424,0.152784947824567,0.0347612562357607,0.152465443281409,97
