"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
30,79,20,4,5,0,7,1,9960,6.98641979911505,0.112205818315192,0.0135802008849453,0.111268181988116,95
