"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
30,79,20,4,5,0,5,1,9960,5.0172755819125,0.151090202314613,0.0172755819124975,0.149877746021883,93
