"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
30,157,20,2,10,0,1.5,1,9960,1.53514991428459,0.160073726373466,0.0351499142845881,0.159708505583945,93
