"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
5,496,20,4,5,0,1.5,1,10000,1.50444697416448,0.827321561874196,0.00444697416448414,0.819068121834674,78
