"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
10,99,20,10,2,0,1.5,1,10000,1.43486408351816,0.501423510491197,0.0651359164818379,0.500651963002214,90
