"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
30,314,20,1,20,10,1.5,1,9990,1.57338618637981,0.165934823600066,0.0733861863798111,0.169661007715438,91
