"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
15,65,20,10,2,0,1.5,1,9900,1.41920616007926,0.398527422504755,0.0807938399207366,0.401069792848846,89
