"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
30,314,20,1,20,0,1.5,1,9990,1.51943057552163,0.123800170837214,0.0194305755216309,0.122939716393944,93
