"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
15,162,20,4,5,0,1.5,1,9960,1.47399466638582,0.265598523337175,0.0260053336141826,0.263618815480188,90
