"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
20,49,20,10,2,0,1.5,1,10000,1.5564994845422,0.189126515044249,0.0564994845422024,0.190427441647341,95
