"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
25,191,20,2,10,0,1.5,1,10000,1.4834925212803,0.138541229528227,0.0165074787196962,0.137428314086626,94
