"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
20,481,20,1,20,0,1.5,1,10000,1.47755428884431,0.225506561261096,0.0224457111556859,0.22375530559777,91
