"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
30,314,20,1,20,4,1.5,1,9990,1.54173265846368,0.134546126464364,0.0417326584636777,0.134942279982166,93
