"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
30,314,20,1,20,2,1.5,1,9990,1.5285653195057,0.109321218329912,0.028565319505705,0.109043983625076,92
