"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
15,324,20,2,10,0,1.5,1,9990,1.43496696770888,0.234903620494453,0.0650330322911234,0.236783879578487,93
