"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
5,199,20,10,2,0,1.5,1,10000,1.61587931021382,1.05672384070525,0.115879310213822,1.05958461683383,72
