"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","sigma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
30,79,20,4,5,0,1.5,9,1,9960,1.69632875038125,1.57004435503052,0.196328750381253,1.59288888970648,90
