"G","R","c1","c2","c1c2_ratio","alpha","beta","gamma_sq","sigma_sq","total_cost","beta_estimate","beta_variance","beta_bias","mse","coverage"
30,79,20,4,5,0,1.5,1,2.333,9960,1.52115249613456,0.126790026165883,0.0211524961345557,0.125969553996947,95
